"","sampleCode","sampleCode.y","speciesCode","Plot.x","binomial","family","genus","plot_Binomial","Plot.y","Binomial","Abundance","MW","nAtom","naAromAtom","nAtomLC","nAtomP","nB","nAromBond","nRotB","XLogP","ALogP","MLogP","TopoPSA","tpsaEfficiency","HybRatio","Fsp3","FMF","ECCEN","WPATH","WPOL","nHBDon","nHBAcc"
"PP_Lomaka_40_Marila laxiflora","MDP0348","MDP0348.mzXML","mar5lax","PP_Lomaka_40","Marila laxiflora","Calophyllaceae","Marila","PP_Lomaka_40_Marila laxiflora","PP_Lomaka_40","Marila laxiflora",1,417.045716387136,59.574657790567,9.34907298899229,5.91522907463404,13.1150566013835,32.2703753321721,9.68334557490853,6.27512835695773,4.83637247594989,4.04762601438223,3.32170278657853,104.390334811706,0.26222048313139,0.434569015129194,0.434076367849165,0.318691584587716,748.224430129592,2928.94211768544,54.2690201088543,2.97295808419036,4.97755386489631
"PP_Lomaka_40_Palicourea tinctoria","MDP0371","MDP0371.mzXML","paltin","PP_Lomaka_40","Palicourea tinctoria","Rubiaceae","Palicourea","PP_Lomaka_40_Palicourea tinctoria","PP_Lomaka_40","Palicourea tinctoria",1,492.111577229802,66.6752255758061,8.90815759091787,4.00558371402503,10.0347667256772,38.9231787935288,9.7963517387998,7.07475626231846,1.75818394457025,0.917715464853863,3.12852559689723,157.154257970715,0.317350957989839,0.496241029559482,0.496241029559482,0.371047192600119,911.084241465491,3939.99593590367,65.049455405637,5.85893415702758,8.94648267231965
"PP_Lomaka_40_Pouteria baehniana","MDP0377","MDP0377.mzXML","pou3bae","PP_Lomaka_40","Pouteria baehniana","Sapotaceae","Pouteria","PP_Lomaka_40_Pouteria baehniana","PP_Lomaka_40","Pouteria baehniana",6,387.951486224797,62.1832316995782,4.49026629620688,7.79543535586357,8.48973132356362,29.7846691654785,4.55493866295509,7.193854896758,5.36133264520161,4.22810046180585,3.47878062262814,77.1049639746833,0.216219992045562,0.586916166594749,0.583377002634472,0.234980919349225,708.038881260289,2553.84946500966,48.5959821410442,2.10236592267115,4.19204308393315
"PP_Lomaka_40_Annona RSS-85","MDP0307","MDP0307.mzXML","annRSS85","PP_Lomaka_40","Annona RSS-85","Annonaceae","Annona","PP_Lomaka_40_Annona RSS-85",NA,NA,1,334.978062367712,46.6413325303624,11.1865036114413,3.38507629504631,12.4007018037794,26.6169903056746,11.4389811570281,4.48495331553224,3.13991154111658,3.43627675996449,3.06276617019195,63.7564884120726,0.190453829141401,0.333122690789006,0.332611635530551,0.363980352748604,502.898769898596,1644.95348640146,42.5805810646195,1.42547728468997,2.62429823385228
"PP_Lomaka_40_Prunus amplifolia","MDP0386","MDP0386.mzXML","pru2amp","PP_Lomaka_40","Prunus amplifolia","Rosaceae","Prunus","PP_Lomaka_40_Prunus amplifolia","PP_Lomaka_40","Prunus amplifolia",3,407.365317488801,59.2814949521163,6.06552128743454,6.12366211179372,9.73387424331601,31.0426933325944,6.21296394657584,6.82757476925498,3.80439214678454,3.02425424932048,3.14171980533305,110.86832482588,0.27848370601158,0.51868327781202,0.518043376932153,0.303541168894886,723.797059627534,2842.97333405321,51.4673893481108,3.17868758275045,6.0609786759327
"PP_Lomaka_40_Rauvolfia leptophylla","MDP0391","MDP0391.mzXML","rau2lep","PP_Lomaka_40","Rauvolfia leptophylla","Apocynaceae","Rauvolfia","PP_Lomaka_40_Rauvolfia leptophylla","PP_Lomaka_40","Rauvolfia leptophylla",5,390.718078088666,56.1160189799066,8.02388406571937,5.41569718471773,9.99675075953481,31.690842619649,8.69227154147524,4.66608859378132,3.11825886205278,2.7200291971286,3.19735790156355,78.2219839104187,0.202560916172975,0.520365751543003,0.520067108284688,0.34929022176217,661.871428800068,2239.84271165589,52.799746636124,1.55601899984062,4.56642336634087
"PP_Lomaka_40_Symphonia globulifera","MDP0404","MDP0404.mzXML","sym1glo","PP_Lomaka_40","Symphonia globulifera","Clusiaceae","Symphonia","PP_Lomaka_40_Symphonia globulifera","PP_Lomaka_40","Symphonia globulifera",48,447.478883025523,65.0852511591899,9.41073592033715,6.14627987339249,11.0839798824459,34.7638563909052,9.64343297699676,6.96722857951199,5.42937322115904,4.73616454427522,3.56344097346704,106.997395476451,0.244091478694844,0.478766592643781,0.478679196061967,0.309960259119559,836.35426597255,3474.60161484688,59.0875558482226,3.19434946595866,5.32190605215157
"PP_Lomaka_40_Ocotea puberula","MDP0369","MDP0369.mzXML","ocopub","PP_Lomaka_40","Ocotea puberula","Lauraceae","Ocotea","PP_Lomaka_40_Ocotea puberula","PP_Lomaka_40","Ocotea puberula",5,328.081147022715,46.101969923337,11.3884424095389,2.6793516537147,11.1453455212041,26.5097762249975,11.4549386697882,3.43565368039412,2.71753687351356,3.31352969589958,3.02683098037476,59.1109996681273,0.184338606773284,0.37127858152716,0.371183962849894,0.381747094591366,465.69339004738,1378.16983590552,42.9998666521308,1.55253600677217,2.68449714656984
"PP_Lomasa_39_Eschweilera coriacea","MDP0723","MDP0723.mzXML","esc2cor","PP_Lomasa_39","Eschweilera coriacea","Lecythidaceae","Eschweilera","PP_Lomasa_39_Eschweilera coriacea","PP_Lomasa_39","Eschweilera coriacea",2,406.32324143967,61.4689246246307,6.82120222455267,9.38826642506557,9.76540332322924,30.2010994494525,7.01378066063317,10.3347994458233,3.85337408397084,3.624518707343,3.20571073284676,95.2507639252267,0.253964423904103,0.561433372758232,0.559530577815109,0.235517950446619,764.848934682313,2988.6115271484,46.8827817073468,2.20071721399381,5.10271527335447
"PP_Lomasa_39_Preslianthus pittieri","MDP0768","MDP0768.mzXML","pre1pit","PP_Lomasa_39","Preslianthus pittieri","Capparaceae","Preslianthus","PP_Lomasa_39_Preslianthus pittieri","PP_Lomasa_39","Preslianthus pittieri",1,285.208476661495,44.6687066319316,1.83031992679626,7.04129688425976,4.70794703704631,20.6435174070322,1.83031992679626,6.29680251237443,1.87830703865768,1.82791874189342,2.56987192904769,78.6237016964146,0.314990544173651,0.744443095874354,0.744443095874354,0.220147186104321,418.799230462909,1574.65342251854,30.1511450970113,2.31239327271234,4.62291127952143
"PP_Lomasa_39_Schizocalyx obovatus","MDP0772","MDP0772.mzXML","sch4obo","PP_Lomasa_39","Schizocalyx obovatus","Rubiaceae","Schizocalyx","PP_Lomasa_39_Schizocalyx obovatus","PP_Lomasa_39","Schizocalyx obovatus",0,417.253379157566,59.8114282435262,9.26754723347852,4.86988229857202,8.88002806198367,32.6528635552026,9.51537999110505,5.77853799667,4.02519746579666,3.42852185838002,3.27356624463221,109.518340653706,0.266391849507325,0.485818692645888,0.485818692645888,0.332677478979258,740.730136756123,3029.75623084815,55.873679527533,3.71404202219288,5.68979938081001
"PP_Lomasa_39_Inga alba","MDP0735","MDP0735.mzXML","ingalb","PP_Lomasa_39","Inga alba","Fabaceae","Inga","PP_Lomasa_39_Inga alba","PP_Lomasa_39","Inga alba",4,350.602271741226,53.4523330116899,5.7414829276199,7.20590782268605,9.08710894609097,26.2857505423831,5.88845555155192,7.42987434864421,3.47213367010973,3.24699711603083,2.98620250669904,87.1357719460223,0.29183882934438,0.622106959902029,0.618136352054592,0.2635320665968,634.603335665015,2546.67855349204,40.7880528154557,2.4344069682384,4.63374965325046
"PP_Lomasa_39_Myrcia sintenisii","MDP0749","MDP0749.mzXML","myr2sin","PP_Lomasa_39","Myrcia sintenisii","Myrtaceae","Myrcia","PP_Lomasa_39_Myrcia sintenisii","PP_Lomasa_39","Myrcia sintenisii",3,385.106414790436,56.7505290692243,7.80002324420169,7.05145371703414,11.1157043158733,29.3270547037859,8.12373170133647,7.47600556704884,4.0261520104674,3.37437728216193,3.13024506336447,92.4971458100238,0.257658639330104,0.524981453849044,0.524981453849044,0.30043876555163,711.456323317844,2726.64409055236,47.3634586652756,2.42484650866673,4.96824322492086
"PP_Lomasa_39_Miconia dolichorrhyncha","MDP0744","MDP0744.mzXML","mic1dol","PP_Lomasa_39","Miconia dolichorrhyncha","Melastomataceae","Miconia","PP_Lomasa_39_Miconia dolichorrhyncha","PP_Lomasa_39","Miconia dolichorrhyncha",20,310.203173810075,49.6495653904115,3.29998956579034,6.81198941354662,7.16471766892364,23.1588993008228,3.42176822191281,6.27509023173505,2.99024578283445,3.34546123528397,2.93465450590903,67.0067525533214,0.272234511480192,0.704374514016125,0.704374514016125,0.164109656789714,525.126881250951,2025.2181777067,37.7976646496828,1.91662044756742,3.85420441097664
"PP_Lomasa_39_Hirtella LC-6215","MDP0732","MDP0732.mzXML","hir2LC6215","PP_Lomasa_39","Hirtella LC-6215","Chrysobalanaceae","Hirtella","PP_Lomasa_39_Hirtella LC-6215",NA,NA,1,382.754742240923,55.0226954951407,9.4997058705189,5.49051658341798,11.6525562444593,29.565309361398,9.75417154334328,6.15597527301429,4.34893278384128,3.84151593410599,3.15641006305561,98.4510457841791,0.287426336252655,0.392477050604807,0.392477050604807,0.341974633427126,683.441358075497,2610.33778066831,48.5021576967495,3.10045827578661,4.84888875647957
"PP_Lomasa_39_Helicostylis tomentosa","MDP0729","MDP0729.mzXML","hel2tom","PP_Lomasa_39","Helicostylis tomentosa","Moraceae","Helicostylis","PP_Lomasa_39_Helicostylis tomentosa","PP_Lomasa_39","Helicostylis tomentosa",25,396.186984069057,52.2392935391797,11.1634581864848,4.35196729237278,12.9580377040337,30.6975482130432,11.5619886251151,5.2233936553319,2.68635814620463,2.22921163038582,2.87870542849516,133.161001379849,0.344890172002497,0.413634938172448,0.40471981209827,0.345494471562213,686.044475685788,2749.88544064485,51.2587397372912,4.70526431201028,6.66095756605954
"PP_Lomasa_39_Byrsonima arthropoda","MDP0709","MDP0709.mzXML","byrart","PP_Lomasa_39","Byrsonima arthropoda","Malpighiaceae","Byrsonima","PP_Lomasa_39_Byrsonima arthropoda","PP_Lomasa_39","Byrsonima arthropoda",0,401.890571615183,52.4504828973206,10.4736584858724,4.29130949079441,14.1050760198407,30.8891025792351,10.8691544667377,5.94529353838,2.8423258970646,2.54688468059287,2.87441588950158,128.593305751338,0.333788763158948,0.360538661715096,0.360322596887406,0.357277086233395,677.546064666013,2710.77980388625,50.5380467511868,3.78544240416499,6.578050136181
"PP_Lomasa_39_Dacryodes sudyungasensis","MDP0716","MDP0716.mzXML","dacsud","PP_Lomasa_39","Dacryodes sudyungasensis","Burseraceae","Dacryodes","PP_Lomasa_39_Dacryodes sudyungasensis","PP_Lomasa_39","Dacryodes sudyungasensis",2,385.551783769416,50.8821453053627,9.28507735808568,5.48696366642904,13.1936743904413,29.1364219324385,9.57753776874324,6.70248671903583,3.0197200019869,2.54454784622841,2.77915672947527,127.34652027499,0.332111004601408,0.367902319999557,0.367902319999557,0.323244251357929,653.720320958959,2564.31648626229,47.2035249564149,3.75840936267789,6.70438597934168
"PP_Lomasa_39_Podocarpus celatus","MDP0763","MDP0763.mzXML","podcel","PP_Lomasa_39","Podocarpus celatus","Podocarpaceae","Podocarpus","PP_Lomasa_39_Podocarpus celatus","PP_Lomasa_39","Podocarpus celatus",2,441.627713776029,56.2639143015552,15.4768454687882,3.5478401382129,17.1998787829531,34.8324868249891,16.0861931826571,5.34951183786351,3.72655997672425,3.22459799485133,3.13687095845279,139.664471438101,0.317401095221215,0.323421439407903,0.323421439407903,0.392473562999358,805.437595471203,3402.16633046381,57.915909963408,4.71079652632964,6.66624530822819
"PP_Lomasa_39_Sloanea pubescens","MDP0775","MDP0775.mzXML","slopub","PP_Lomasa_39","Sloanea pubescens","Elaeocarpaceae","Sloanea","PP_Lomasa_39_Sloanea pubescens","PP_Lomasa_39","Sloanea pubescens",76,391.491831155361,50.4190971142953,12.7307229691538,3.26941505371751,13.7915471309765,30.6738965262115,13.1799690197645,4.14289116452727,3.27458345486327,2.83341073677058,2.92224297945568,129.216916488881,0.342484977341408,0.305475184147972,0.305475184147972,0.385359783059473,656.450295207061,2538.8601501007,51.730273807644,4.57626163561816,6.12178322020269
"PP_Lomasa_39_Miconia aureoides","MDP0743","MDP0743.mzXML","mic1aur","PP_Lomasa_39","Miconia aureoides","Melastomataceae","Miconia","PP_Lomasa_39_Miconia aureoides","PP_Lomasa_39","Miconia aureoides",4,300.04888148336,45.4793858071573,5.36525824941382,6.55328960808412,9.07696126786532,22.374180148152,5.51477548659308,6.16298676698517,3.03251650395133,3.24774726596874,2.81466736540326,70.1548510364486,0.281886412773233,0.551906685818783,0.551009263722041,0.210002724711307,503.200259079804,1884.69210410651,34.5902394297203,1.83623307681059,3.65662555387478
"PP_Lomasa_39_Miconia AF-17127","MDP0742","MDP0742.mzXML","mic1AF17127","PP_Lomasa_39","Miconia AF-17127","Melastomataceae","Miconia","PP_Lomasa_39_Miconia AF-17127",NA,NA,2,406.934437698256,66.4193927788248,3.64455027760939,6.60484238283423,6.84130512118431,31.5584760409658,3.7328662652397,6.41314041878577,6.14635508640082,4.92149922198572,3.70563012864967,71.022124216235,0.179719451219072,0.654702337415909,0.646161165832289,0.264914101444321,728.897587221532,2804.91761719062,56.1049840554682,1.84953966655709,3.99750933142736
"PP_Lomasa_39_Pleurothyrium LC-4542","MDP0761","MDP0761.mzXML","ple3LC4542","PP_Lomasa_39","Pleurothyrium LC-4542","Lauraceae","Pleurothyrium","PP_Lomasa_39_Pleurothyrium LC-4542",NA,NA,5,292.234444955043,39.8861551653141,9.99180893649864,3.29156077511908,11.0651526868634,22.9766912266513,10.2649703320569,3.61739334995903,2.73037385352679,2.7735481816215,2.75902402166106,73.3937282683764,0.251829841644203,0.306946075250325,0.306103661440679,0.367050393611881,430.254139590946,1470.15366987378,35.6865520682448,2.36811271860545,3.59079256844823
"PP_Lomasa_39_Cupania CMG-2731","MDP0715","MDP0715.mzXML","cupCMG2731","PP_Lomasa_39","Cupania CMG-2731","Sapindaceae","Cupania","PP_Lomasa_39_Cupania CMG-2731",NA,NA,1,437.976011330461,65.7358128077792,8.38174818196862,7.56457596012463,12.0903347858441,33.6060654490697,8.68285444558478,7.96022261472595,4.93665648285664,4.0365484445931,3.46401706711573,108.003092742534,0.257109108275984,0.540046965994804,0.538858218186185,0.275718001635131,868.718811259187,3584.49912410759,56.4619583847883,3.33442189975281,5.76396492802498
"PP_Lomasa_39_Roucheria laxiflora","MDP0771","MDP0771.mzXML","rou1lax","PP_Lomasa_39","Roucheria laxiflora","Linaceae","Roucheria","PP_Lomasa_39_Roucheria laxiflora","PP_Lomasa_39","Roucheria laxiflora",5,365.044095210849,53.2668383478436,6.81541715075285,6.14045843397065,10.0151738927541,27.6426478817662,7.04583908380482,6.33486443980014,3.32581469300554,2.66731480695101,2.98230050818671,98.4856140032288,0.283711689513918,0.508825143642069,0.508825143642069,0.264003862519181,609.954204911077,2355.63938967536,45.500964244421,2.87109439276162,5.23063791764459
"PP_Lomasa_39_Hieronyma GAT-658","MDP0731","MDP0731.mzXML","hieGAT658","PP_Lomasa_39","Hieronyma GAT-658","Phyllanthaceae","Hieronyma","PP_Lomasa_39_Hieronyma GAT-658",NA,NA,3,446.186235560318,59.3295331898077,14.7590955457938,4.2260393688334,18.1906010996909,35.3304271627256,15.5289210964878,5.38435566410177,4.83397243695993,3.8775218414697,3.31975234916088,127.861608622186,0.290339083284274,0.373727554387172,0.373727554387172,0.376672278159342,830.646466324008,3399.41030135785,60.5366641597193,3.99453153804127,6.0641744751991
"PP_Lomasa_39_Tachigali alba","MDP0780","MDP0780.mzXML","tac2alb","PP_Lomasa_39","Tachigali alba","Fabaceae","Tachigali","PP_Lomasa_39_Tachigali alba","PP_Lomasa_39","Tachigali alba",2,328.627803210833,46.3154644243333,6.37135971850641,6.20877353370709,10.0642303779424,24.5451151522325,6.57405278506533,5.88067330021576,2.43716830772316,2.45113589131345,2.67083411268357,106.536152707287,0.37406404761323,0.511664115787101,0.506324836586762,0.258278906349035,534.382998174713,2019.70977815485,38.6410696820784,3.36814773323487,5.53646522467797
"PP_Lomasa_39_Pourouma bicolor","MDP0764","MDP0764.mzXML","pou2bic","PP_Lomasa_39","Pourouma bicolor","Urticaceae","Pourouma","PP_Lomasa_39_Pourouma bicolor","PP_Lomasa_39","Pourouma bicolor",5,391.712963692583,52.7919979666136,10.2656150157728,3.78562800202314,12.6578000349715,30.4412423706652,10.7043051483746,4.74199970580145,3.14371473060684,2.42950808370369,2.92421401495927,126.155045497815,0.322169063594717,0.418314276960605,0.418146495665177,0.365424550787124,670.848695764659,2646.28016473298,51.0605969117223,4.40922765040783,6.40384364933802
"PP_Lomasa_39_Calyptranthes AEC-151","MDP0711","MDP0711.mzXML","cal7AEC151","PP_Lomasa_39","Calyptranthes AEC-151","Myrtaceae","Calyptranthes","PP_Lomasa_39_Calyptranthes AEC-151",NA,NA,1,403.25241944625,52.9903308288256,13.8313864989398,3.10454122374229,11.8812937513449,31.8069661375417,14.0203487476256,4.86390255028649,3.41621289769825,3.43623174971231,3.07330717719172,120.534274482393,0.310366738012364,0.288841015683427,0.288841015683427,0.401736374587211,723.156286941313,2886.9677818658,51.9219541381937,4.48243657204154,5.73079014177114
"PP_Lomasa_39_Ocotea oblonga","MDP0755","MDP0755.mzXML","ocoobl","PP_Lomasa_39","Ocotea oblonga","Lauraceae","Ocotea","PP_Lomasa_39_Ocotea oblonga","PP_Lomasa_39","Ocotea oblonga",7,310.412961715416,44.3432963495073,8.36539472332252,4.50361544943668,10.5855960360959,23.8924194653143,8.6441278789623,4.62047010080934,3.54453317557853,3.07088591788169,2.86762517231704,79.7704665017711,0.261168081499095,0.343180865412406,0.342672612202791,0.333988847139305,495.688979377874,1801.25545282085,37.1990220571625,2.55901565552266,4.12844468750356
"PP_Lomasa_39_Hymenopus krukovii","MDP0733","MDP0733.mzXML","hym2kru","PP_Lomasa_39","Hymenopus krukovii","Chrysobalanaceae","Hymenopus","PP_Lomasa_39_Hymenopus krukovii","PP_Lomasa_39","Hymenopus krukovii",1,406.110303349617,64.8705025314744,5.19313891207655,5.7724605192537,8.56913406014407,31.752038057174,5.30087726715343,5.83124225144101,6.21312055111257,4.91274454349112,3.68822408831818,73.6077131559966,0.194178682509724,0.592772778049244,0.592772778049244,0.299253098765316,729.853169990282,2693.17279282839,55.1909360673726,2.12225968566212,4.01288537133369
"PP_Lomasa_39_Swartzia LC-6193","MDP0778","MDP0778.mzXML","swaLC6193","PP_Lomasa_39","Swartzia LC-6193","Fabaceae","Swartzia","PP_Lomasa_39_Swartzia LC-6193",NA,NA,1,432.812555998918,61.0555988472422,8.56633293989893,6.07045599036865,12.4450424744521,33.0702233580828,8.94854364551323,6.60215861872596,3.10762468429522,2.16319117537801,3.05618090847929,136.622123913389,0.309629670736492,0.531284540055262,0.530992508465896,0.288363014179228,778.767849299108,3202.17837805771,55.8275563859403,4.70606992830329,7.17406314737413
"PP_Lomasa_39_Miconia punctata","MDP0746","MDP0746.mzXML","mic1pun","PP_Lomasa_39","Miconia punctata","Melastomataceae","Miconia","PP_Lomasa_39_Miconia punctata","PP_Lomasa_39","Miconia punctata",2,280.349385473006,40.1444401935176,8.38430570394677,2.88581988782941,10.0448858518579,22.0037553665209,8.72245204925606,3.03206349639894,3.47371226575872,3.02189237880972,2.84156532320167,68.2649455702687,0.246779243290583,0.276537906249528,0.275649707736661,0.375662383818539,404.816255466321,1359.61628621767,35.2991489723769,2.26265258410515,3.34045684442313
"PP_Lomasa_39_Tapirira guianensis","MDP0781","MDP0781.mzXML","tap1gui","PP_Lomasa_39","Tapirira guianensis","Anacardiaceae","Tapirira","PP_Lomasa_39_Tapirira guianensis","PP_Lomasa_39","Tapirira guianensis",9,404.089242417159,54.0527799322125,9.66850322480369,5.51025735105468,14.1672187917037,30.7902727180778,10.0631469643716,6.74422914614873,3.5706782113007,3.11723608349712,2.93980728623225,125.742308332712,0.325557673800881,0.384736499934065,0.383796156429034,0.323652647305348,692.416908516442,2702.79564625319,49.8449596404506,3.60599843734926,6.41286418101778
"PP_Lomasa_39_Geissanthus ambigua","MDP0727","MDP0727.mzXML","geiamb","PP_Lomasa_39","Geissanthus ambigua","Primulaceae","Geissanthus","PP_Lomasa_39_Geissanthus ambigua","PP_Lomasa_39","Geissanthus ambigua",2,324.533176518327,41.4059265487043,13.9375445211885,2.99755982227381,15.6591102567073,25.9490255042959,14.5063909019081,3.59288782865998,3.32517349583859,3.25383318728908,2.88553284805798,83.3711075092363,0.257938341756946,0.201185674197702,0.201185674197702,0.413064992987218,477.660969498646,1495.54183502704,41.1449874883387,2.32498258516459,4.20925304382871
"PP_Lomasa_39_Alchornea glandulosa","MDP0707","MDP0707.mzXML","alcgla","PP_Lomasa_39","Alchornea glandulosa","Euphorbiaceae","Alchornea","PP_Lomasa_39_Alchornea glandulosa","PP_Lomasa_39","Alchornea glandulosa",5,394.972056792401,54.300681678331,9.22938596694267,5.12183867845827,12.4629872149057,30.3081046755833,9.73632631216857,5.59087506343026,2.95387667740291,2.4651384694839,2.92946248995224,123.451368024756,0.32351051442023,0.481210413737246,0.481210413737246,0.306238706684266,684.998274581888,2718.34150628898,51.5125655560433,4.01039095621649,6.45108013118449
"PP_Lomasa_39_Miconia poeppigii","MDP0745","MDP0745.mzXML","mic1poe","PP_Lomasa_39","Miconia poeppigii","Melastomataceae","Miconia","PP_Lomasa_39_Miconia poeppigii","PP_Lomasa_39","Miconia poeppigii",49,395.277236297492,60.717107831035,6.11685916975291,5.54371123847832,10.4288075204722,30.9048231792969,6.42990366034208,5.52146872113485,5.1965443011598,4.39402255786835,3.5017177482313,75.7954515974248,0.205302972984351,0.552919380423638,0.552092895877583,0.294608544826116,669.098308242942,2479.36276852181,55.5571145609232,1.65556020989058,3.81659733328088
"PP_Lomasa_39_Souroubea guianensis","MDP0777","MDP0777.mzXML","sougui","PP_Lomasa_39","Souroubea guianensis","Marcgraviaceae","Souroubea","PP_Lomasa_39_Souroubea guianensis","PP_Lomasa_39","Souroubea guianensis",2,407.639160688865,64.0272831431086,4.67804488681164,8.11249131118799,7.92257114295242,30.8519142146596,4.83182131103113,7.82612007605398,5.19511874339762,4.30394863378862,3.43751846315166,89.5646989109288,0.232284531929047,0.609815965501748,0.609257198242171,0.246647595566401,726.126410712009,2829.41603092655,50.6502488775685,2.47030813315991,4.9825826978684
"PP_Lomasa_39_Faramea candelabrum","MDP0724","MDP0724.mzXML","farcan","PP_Lomasa_39","Faramea candelabrum","Rubiaceae","Faramea","PP_Lomasa_39_Faramea candelabrum","PP_Lomasa_39","Faramea candelabrum",3,428.638200406387,57.6389422824713,10.9303638865734,5.1548917064581,14.8747796014852,32.7383258040705,11.3002735837426,7.26516235833062,2.92224474906853,2.1794936943778,2.9642268685791,134.189542972835,0.314255068239418,0.415390888018163,0.415390888018163,0.339028789717565,771.513743874235,3044.9263296027,53.7230279641869,4.16246778595978,7.00966411630748
"PP_Lomasa_39_Panopsis yungasensis","MDP0758","MDP0758.mzXML","panyun","PP_Lomasa_39","Panopsis yungasensis","Proteaceae","Panopsis","PP_Lomasa_39_Panopsis yungasensis","PP_Lomasa_39","Panopsis yungasensis",3,405.987989870467,57.8171690688394,7.78370555572933,5.49025413651675,11.2250212980458,30.6623903458563,8.01921958547583,6.98798242896948,3.39556929433114,2.88387523354522,3.03305443492838,117.33251054568,0.299096455189073,0.481340363500422,0.481340363500422,0.322969765794637,720.825403583296,2844.6194550874,48.6838153709791,3.7820625888927,6.21499811846414
"PP_Lomasa_39_Graffenrieda emarginata","MDP0728","MDP0728.mzXML","graema","PP_Lomasa_39","Graffenrieda emarginata","Melastomataceae","Graffenrieda","PP_Lomasa_39_Graffenrieda emarginata","PP_Lomasa_39","Graffenrieda emarginata",16,345.078120141493,46.3263714302091,11.2928542133977,3.76376848080831,12.6111757050498,26.9681667994619,11.5181913020298,5.2863756916918,3.35729416187433,3.17211186705986,2.93567409518264,77.3855486274552,0.22405236778137,0.31995961420167,0.317932005451597,0.37220056702818,556.059307085979,1800.05075594064,42.2727314745205,1.26999932960094,2.8026944462105
"PP_Lomasa_39_Ocotea puberula","MDP0756","MDP0756.mzXML","ocopub","PP_Lomasa_39","Ocotea puberula","Lauraceae","Ocotea","PP_Lomasa_39_Ocotea puberula","PP_Lomasa_39","Ocotea puberula",0,317.221618906805,44.6816805616483,11.6159122154728,2.28488651331643,9.04247347759737,25.1292506504424,11.6712501053915,4.37413035550429,2.34232253889769,2.94848394389553,2.93466567865808,61.7900379859264,0.196228084384811,0.353456050681677,0.353355794403207,0.367925396968698,456.598823924397,1285.07503518025,38.7845059997907,2.03152178437245,2.37684416738383
"PP_Lomasa_39_Hevea guianensis","MDP0730","MDP0730.mzXML","hevgui","PP_Lomasa_39","Hevea guianensis","Euphorbiaceae","Hevea","PP_Lomasa_39_Hevea guianensis","PP_Lomasa_39","Hevea guianensis",14,381.643614475529,49.638877280454,10.4976125518174,4.54928050710526,14.9560098782271,29.2298822806677,10.9670505206814,5.91518571021822,2.97919123836567,2.68292368021882,2.80606645210449,124.777591070649,0.342709460482582,0.313086573485313,0.313086573485313,0.343342774543996,617.206684614848,2406.41279468676,46.8058727671004,3.64034995318161,6.20978252243445
"PP_Lomasa_39_Pouteria caimito","MDP0767","MDP0767.mzXML","pou3cai","PP_Lomasa_39","Pouteria caimito","Sapotaceae","Pouteria","PP_Lomasa_39_Pouteria caimito","PP_Lomasa_39","Pouteria caimito",6,373.566413576463,58.2986994369161,5.08387663647597,8.33929724613465,8.44658415899958,28.2105683209931,5.23846707631907,7.83069846135221,4.5503030032761,4.04026476528468,3.26061094899186,88.3145501971163,0.269298827644948,0.571730324043102,0.567179973279021,0.220376854938226,661.108905901375,2577.88437012344,44.8431646694384,2.55067667795796,4.67772034062963
"PP_Lomasa_39_Miconia splendens","MDP0747","MDP0747.mzXML","mic1spl","PP_Lomasa_39","Miconia splendens","Melastomataceae","Miconia","PP_Lomasa_39_Miconia splendens","PP_Lomasa_39","Miconia splendens",50,387.077362917828,59.0040777600623,7.10153826461641,5.13323695555818,10.2371727747937,30.1976947886308,7.42482736605558,5.94044145083125,4.94264595971322,4.15808248546427,3.42186078342224,76.5813561235454,0.205103821494833,0.512858659241732,0.507235022270089,0.319451218480443,680.898687369691,2593.12301160005,51.8029565256911,1.81321001314759,4.0020419536262
"PP_Lomasa_39_Ocotea aciphylla","MDP0751","MDP0751.mzXML","ocoaci","PP_Lomasa_39","Ocotea aciphylla","Lauraceae","Ocotea","PP_Lomasa_39_Ocotea aciphylla","PP_Lomasa_39","Ocotea aciphylla",19,353.833830192035,50.0415391113971,10.8060140783815,4.01253878740811,12.0497121310089,27.2905232927545,10.9188824397758,5.46311258622189,3.47487990688921,3.37989701100693,3.06794333155081,78.2911819842679,0.224978231698562,0.376140393149049,0.376140393149049,0.322818157449444,579.523703620338,2006.46420576452,42.4615017362792,2.22803067464637,3.53630933390717
"PP_Lomasa_39_Ocotea LC-6203","MDP0754","MDP0754.mzXML","ocoLC6203","PP_Lomasa_39","Ocotea LC-6203","Lauraceae","Ocotea","PP_Lomasa_39_Ocotea LC-6203",NA,NA,6,311.287159358154,39.7286297874628,14.5280833167696,2.66298688094582,16.8677459252705,25.3231723915338,15.147594628127,3.11694369518375,3.13262723113396,3.26098148340695,2.91479842130457,68.5491632372092,0.218308712670721,0.193732983033216,0.193688505743679,0.419602899911574,419.1785913327,1208.11495333922,40.8869844708493,1.59710496027467,3.41780985580901
